1.543182080121109547e-03 5.188221879442441731e-01 2.878643501836053997e-01 1.259626981292278347e-01 7.246958106724339377e-01 7.230675371654160521e+00 1.656014562943839696e-01 9.527265965578223472e+00 7.824993996721896217e+00
5.708109058415283382e-05 8.348515769747737181e-02 1.370237494744826756e-01 1.289260368196193163e+00 7.490818729378204699e-01 1.065856389630894618e+01 9.714212553049861310e-02 9.463056812966529563e+00 7.718951564823271383e+00
1.413007827464394075e-04 1.141789375160511266e+00 2.036456394401601686e-02 2.434008172778863444e-01 7.470605649410042570e-01 1.044752404133246948e+01 9.714818218843179753e-02 9.480555876467894549e+00 7.853986902650891722e+00
2.117490682208192365e-03 8.092262385204992969e-02 1.256081195757965674e-01 6.700674855911955552e-01 7.168125250916186353e-01 6.859828633204227977e+00 1.786071249834666752e-01 9.521239614702048826e+00 7.776148104945353801e+00
1.634108061855313191e-03 1.014917129442650529e-01 6.773823405229513206e-01 1.029308403938648114e-02 7.240625299192989806e-01 6.013060302971071636e+00 1.889720899278049815e-01 9.537124956743722848e+00 7.809934907721030051e+00
1.619927727983039691e-03 3.139501614213957570e-02 6.571568572282190379e-01 1.220728656054542449e-01 7.244780943322776112e-01 6.133171733548375748e+00 1.871353046358971428e-01 9.535198368341493591e+00 7.803354915915520884e+00
6.667356845611574403e-04 3.799759946606624111e-02 7.327983365596462129e-01 3.021653584857451058e-01 7.393488987388793232e-01 7.664024957575906960e+00 1.532310415611503329e-01 9.520873950923515849e+00 7.794145581809488021e+00
1.361320531052230250e-03 8.532444017931831715e-01 1.051549163434697814e-01 6.794340552922392695e-02 7.272704202069607549e-01 8.011896124671057606e+00 1.494811740312124715e-01 9.520190091686963285e+00 7.845243968714568972e+00
5.008071272324702075e-03 4.487100159233935767e-04 1.716037693370310591e-02 1.930104066379047592e-02 6.732279839891913698e-01 1.898659167818105065e+00 2.877597263816782380e-01 9.560063423972394503e+00 7.796985241840846292e+00
3.364298914831924023e-04 5.924606497347159051e-01 3.631405666413344835e-01 3.100037751429076671e-01 7.437866251810119067e-01 9.213535316955328014e+00 1.217575879034763497e-01 9.503454653949123809e+00 7.818678812726948202e+00
1.629786401938658393e-03 8.214439070055473691e-02 5.854741947379654698e-01 1.643172750894979217e-01 7.242075052144091307e-01 6.318296685177265282e+00 1.838223340192893518e-01 9.533117976046437292e+00 7.802589598270685656e+00
2.524402243855871936e-03 4.872798798342105053e-01 9.763103343853732352e-02 1.284720761467328665e-01 7.093495140284633571e-01 6.016368340690475769e+00 1.944175649779675552e-01 9.537152135088708960e+00 7.821723366293430679e+00
3.442240033988813990e-03 1.066328330044779560e-01 3.053046989883798426e-02 3.663531465267488296e-01 6.963473047067211263e-01 4.691067675799631687e+00 2.263663156165735824e-01 9.541299777321764708e+00 7.792176311797664567e+00
2.514765048891620973e-04 4.377696219182899973e-01 5.306511899714202452e-01 2.709228790789622310e-01 7.452768455718072893e-01 8.906424917675117570e+00 1.269289760536787270e-01 9.508417868292589503e+00 7.813344648335686315e+00
2.038231810456049705e-04 9.569984445760022773e-02 6.658563335543878914e-01 4.763298598530238959e-01 7.465339738397915870e-01 8.711506651715179572e+00 1.313555864692382835e-01 9.507582442345729135e+00 7.784192018087755294e+00
6.915124440002607135e-05 1.466645222758505562e-01 7.352857698114741991e-01 3.619738734675482794e-01 7.485524800126790446e-01 8.722350798966013841e+00 1.298460120219068203e-01 9.509237039501016397e+00 7.792703029036286644e+00
2.104717651401836857e-03 9.626234324971615075e-02 5.500290206782360025e-01 5.187887081574195369e-02 7.167890762885099631e-01 5.541974036158188177e+00 2.008844056846764980e-01 9.540357707359486739e+00 7.808992749459344296e+00
4.619127056230334406e-03 2.136096453110757423e-02 1.238110070021398307e-02 1.231756690278189847e-01 6.789081270374990318e-01 2.616602772850665115e+00 2.720604646917667013e-01 9.555575160319287775e+00 7.795970257550019156e+00
1.638275182698313635e-04 1.424504709729619290e-01 3.706905622819040708e-02 1.332578238120300185e+00 7.473053047101866353e-01 1.074981852438444641e+01 9.619528847292546647e-02 9.459980839108583339e+00 7.717669274972254634e+00
5.449113752094775567e-04 7.596531138755719947e-01 1.976509625010375998e-02 5.474754540225198474e-01 7.403240426110999639e-01 9.839232046176242363e+00 1.121236603043154756e-01 9.489277668492013262e+00 7.809814313812172948e+00
9.828807120251632713e-05 1.305964121058343252e+00 2.637227215070567232e-02 6.417158553578243552e-02 7.481564854539736187e-01 1.045136393213896575e+01 9.622523682715247717e-02 9.480422908545049765e+00 7.876506847200537287e+00
1.227971423466976989e-03 4.871614097768600660e-01 1.445642325550191773e-02 6.488066399606086110e-01 7.297641681462054830e-01 8.691612981631218204e+00 1.383061824042674248e-01 9.504601627484502657e+00 7.793626410930315274e+00
2.401523424865402271e-05 1.101827629390755847e-01 5.737920108169377448e-02 1.383106824081147934e+00 7.495824653497710210e-01 1.096038243989379168e+01 9.162846057975493341e-02 9.454629350498837681e+00 7.709675340331751947e+00
3.885493137136915900e-05 4.607019010202466000e-03 1.684077886643502511e-02 1.554610870791925059e+00 7.496369236637012712e-01 1.110603731518612669e+01 8.976752768968027096e-02 9.448266605345876812e+00 7.691632448069896988e+00
1.276949329659936381e-03 6.218985625159648700e-01 3.450836344836812758e-02 4.540505411080683063e-01 7.287771618890699354e-01 8.481880485381829260e+00 1.416989975057782458e-01 9.509896937790802696e+00 7.811616961080565247e+00
3.817852931071600946e-03 1.057535445904834170e-01 1.909094741336997414e-01 2.237127439236060236e-02 6.905477912425614928e-01 3.493867118993890131e+00 2.499266471643990239e-01 9.552685969372850749e+00 7.805855987428818032e+00
4.759747723653665085e-05 6.656693967913832610e-01 1.226550457028878910e-01 6.602209908046657860e-01 7.483418858993777789e-01 1.048105070603823741e+01 9.756673243672511764e-02 9.476788997187950869e+00 7.794889237881141852e+00
4.695034792113405523e-04 1.004347079268339549e+00 1.775137297169988304e-01 7.175797436532928286e-02 7.416717605038463113e-01 9.390897542178159085e+00 1.182508903527697552e-01 9.502283686677294838e+00 7.856077911953383008e+00
1.066629342963353825e-03 9.425331897305847528e-01 7.567796603338491912e-02 1.011905793950896859e-01 7.319793726978494064e-01 8.620030882776784864e+00 1.364069984953939774e-01 9.513080758965632100e+00 7.850529487433989928e+00
3.118324833827577631e-04 3.757592095122666564e-02 1.758575907488867662e-01 1.206434194252051118e+00 7.451551320835063663e-01 1.008054872476876795e+01 1.092492497164355147e-01 9.475437673849596010e+00 7.729552300000767318e+00
8.452120119315925661e-04 6.195709158521280902e-01 3.499100145292077246e-01 1.408535065143200760e-01 7.356556003854375358e-01 8.295648585643366602e+00 1.413925840839301007e-01 9.516920685300453542e+00 7.830725885586207191e+00
4.164721690367893629e-03 4.710949342818612773e-02 1.165659905268675439e-01 8.659713270768704119e-02 6.855691745188011721e-01 3.114356204820870833e+00 2.596061386944091831e-01 9.553826961375845528e+00 7.800551683957569260e+00
8.120291749058932090e-05 8.952376828339864145e-02 1.462459210158760514e-01 1.261874705894570958e+00 7.486815541524256545e-01 1.058185130599605372e+01 9.861316615530277274e-02 9.464985030018480572e+00 7.721684023974630051e+00
3.039945270837578011e-04 1.219493956487183589e-01 4.683437966948990061e-01 6.974050414143366794e-01 7.449544873605031814e-01 9.136268830972426258e+00 1.248326253566223454e-01 9.498642937926932817e+00 7.771059970839841569e+00
3.377045737039130615e-05 7.885102870595034341e-01 1.304991277454118637e-01 5.156553829349677098e-01 7.485366329104322647e-01 1.043331966295126634e+01 9.777347242986886289e-02 9.479848395168581021e+00 7.813475680816907243e+00
4.946692377409801176e-05 7.079365913144908262e-02 2.444640087579398602e-01 1.152701237007502710e+00 7.491792613050688443e-01 1.033896185150640257e+01 1.025617732533343762e-01 9.471565975688296390e+00 7.729886771543166724e+00
1.367395988865889762e-03 2.077694325086726634e-01 1.245136761972360229e-01 7.618564005060086686e-01 7.281484890614176031e-01 8.202943782609114720e+00 1.490047992053146475e-01 9.508045078907361614e+00 7.775209903387942489e+00
4.668977934111202821e-03 6.020777803459172878e-02 4.670230674936322324e-02 1.527521445844253617e-02 6.779705395011946800e-01 2.399268753476134997e+00 2.759914056059816767e-01 9.558133247013003597e+00 7.800958133331233668e+00
2.577350498153239153e-05 6.820972373515961085e-01 3.026386597537876200e-01 3.920292231547135575e-01 7.487129768949547515e-01 9.948125129706376413e+00 1.063859880658404589e-01 9.490759145469331415e+00 7.816154744148332334e+00
1.238935810361045447e-03 2.124178656121173681e-01 3.995920740880113953e-01 4.043581675183714474e-01 7.300554379013519668e-01 7.573638962877978109e+00 1.586398892758275891e-01 9.519545582245456217e+00 7.794985810804430315e+00
6.964695561186430139e-04 5.327657412834821971e-01 1.189352031352055444e-01 6.134419520673103365e-01 7.381040995489729362e-01 9.334462305397163817e+00 1.228522741404025620e-01 9.496505177273222742e+00 7.795240350812790098e+00
1.333978827523173019e-03 5.479313116246313786e-01 6.346143884560501158e-02 4.780091668968532992e-01 7.279781103715156076e-01 8.314467036791899801e+00 1.453196530036153789e-01 9.511885342320587355e+00 7.807920327444316300e+00
6.096008275656292696e-04 1.174030706078783293e-01 3.434959951074046530e-02 1.226420086030113099e+00 7.403337188748821962e-01 9.937746199181839657e+00 1.137408679686670587e-01 9.476922226100839453e+00 7.733061797713859598e+00
