,Rneck (MOhm),1-Vsh/Vsp
62,159.41137297967597,0.5488886904360164
63,107.40651759824115,0.4340808790951609
64,65.89341697117091,0.2909638992306369
65,168.43662661275596,0.5465409540810187
66,410.38287580420246,0.7621686453873673
67,192.75360298313157,0.5638598787214841
68,65.75049252084641,0.29680149314893467
69,73.86873752269479,0.32011635913865477
70,151.4790773556133,0.5030568917324498
71,193.92667583159096,0.5717472977469462
72,252.5423198674412,0.655053679611616
73,171.8518628824105,0.5347377543444707
74,157.4486884073309,0.5152259472639076
75,155.25206145530464,0.5386272375214106
76,396.91572293616076,0.7619301069481624
77,39.96053058573664,0.2098489924710748
78,22.016562296945406,0.12821675309418545
79,572.6387862300974,0.8248662232801407
80,420.92810008475067,0.766438647558626
81,224.24779823542977,0.6236206272523567
82,54.94843926904301,0.2685840842671391
83,221.2807210220942,0.6239106715076425
84,787.6491337283267,0.8634839885308342
85,218.31149260885246,0.6258093520243142
86,83.14505111134957,0.3708739517151315
87,838.9387740412781,0.8053870350338062
88,259.1326152112999,0.6618054443067383
89,357.83919605713083,0.736851837315465
90,27.269970798010984,0.1453221213813537
91,193.03113442151994,0.5746256488920563
92,334.14388544778313,0.7215085972165405
93,74.27625345348234,0.3330680499041705
94,49.453096121614024,0.24262038965284238
95,358.59866199487783,0.7382547766736081
96,700.0239569558751,0.8511474853883533
97,17.067334795008794,0.09691779609553453
98,17.745783497601874,0.10018042461706
99,708.4439195525119,0.8497712691935688
100,128.32640407505085,0.4678104747781865
101,39.88810488193788,0.19861248882011784
102,167.93207734184313,0.5293790282519306
103,370.8175172985708,0.7284777382877667
104,221.09770018740733,0.6001434730825626
105,447.2578029274595,0.7758243812084213
106,170.8582741448667,0.5476690117222587
107,381.9816922148385,0.7411837605029604
108,50.287625071267655,0.22837327170939492
109,73.19607270248221,0.3149880950242747
110,114.10168011936636,0.4310638188496273
111,306.9765241289972,0.6897929243301054
112,140.16880309630383,0.4774309629360315
113,64.80863841517974,0.2948182730068899
114,256.45015172595254,0.646811921041509
115,39.47910108174264,0.18366684791326537
116,403.85266161187246,0.7508614795505536
117,144.39308109933572,0.4883524337147803
118,44.38726101866742,0.2077229203096861
119,15.3159790454135,0.07442045064438785
120,722.4739685896495,0.8499347216846551
121,446.57332454493894,0.7728347007887402
122,162.49373818508212,0.5249740666867627
123,327.59369398091115,0.6882630221884392
124,307.8556919762414,0.6832500232814647
125,112.44528678327225,0.41412682016474
126,446.22519262100934,0.7623716025517873
127,101.02128883212593,0.39335828603658973
128,16.279204134722047,0.08972760661137191
129,328.1597964356665,0.7093871261592356
130,26.129621509133205,0.1368691888078173
131,799.8938440040276,0.8604894792064687
132,465.04088348253225,0.7793141486205846
133,356.07747689256405,0.7273131417480567
134,153.30141727686203,0.507358135218319
135,133.70245222418174,0.4512536457025762
136,12.576664888504578,0.07833126909685839
137,38.12959029843251,0.19723939124666556
138,127.52873110375506,0.4552523849150988
139,111.94703758194791,0.41395189918941566
140,366.85635383426825,0.7293964717781574
141,248.53501664972555,0.6343871210228151
142,217.04488725638637,0.5899971458791446
143,364.61887167061377,0.722922478778486
144,770.9760972589831,0.8556363032239928
145,206.0861468540033,0.5840869348702034
146,234.04833118481406,0.6161375855555453
147,243.4368831297374,0.6273233452795238
148,305.50226264600053,0.686481106335598
149,193.65389134840328,0.5644715464658061
150,508.122231944555,0.7932744823458109
151,330.8024840514464,0.7085443595489052
152,317.3834873852366,0.6756593447651852
153,150.55301856939178,0.4753462758498693
154,124.8048432629919,0.4473722375379098
155,317.2497612199022,0.6927749149561411
156,121.1884158493048,0.41692561946352236
157,9.065552364445823,0.047080280308507305
158,344.55126771190817,0.7100331575782435
159,70.00606139829483,0.2972935334233301
160,100.17170733364914,0.3545756520984742
161,694.5821252867609,0.83931414211853
162,163.4994213107072,0.49380414865623956
163,232.50423711034108,0.5717806837525934
164,84.73400993979872,0.31136863709465157
165,18.175183879103898,0.1356196636782917
166,295.22681850213064,0.6772275648282942
167,426.82358917095826,0.7463331132884433
168,21.84397822800984,0.10094640221494022
169,162.7165297468511,0.511566701788696
170,227.4522566256623,0.582226383556842
171,196.50338871032304,0.5663679285382396
172,106.1823243064772,0.37613060010026955
173,183.19338355145888,0.5346693105889895
174,115.6393761899044,0.40878151062945356
175,637.8371771275652,0.8252290722118507
176,335.22514078455964,0.6997174650707583
177,552.0374889722484,0.8039231644749396
178,172.18388076693302,0.5254217752666214
179,85.41481138850948,0.3375116931308618
180,141.0163501985798,0.4624343358045223
181,94.15438099401685,0.34694015069036255
182,348.2468400371124,0.7130014276855989
183,76.49571757339723,0.28650154148952656
184,104.71699720996901,0.35940753746639853
185,298.8905172914913,0.6340591484379797
186,192.76027454085792,0.5114525232759388
187,201.29972505477866,0.5549817006525248
188,361.37569033047924,0.7103567477558199
189,291.62874884107725,0.6582420358329859
190,247.2304776086139,0.6107034740435371
191,174.00966794157688,0.509075062088103
192,354.73691597962414,0.7000258235172923
193,558.6170799232191,0.7988252612147848
194,451.7178089363115,0.761340883555551
195,136.84550797553476,0.4325954436158105
196,128.128884126175,0.41008078015043514
197,415.5589981463294,0.7376600140039504
198,96.84572778942311,0.33858022432228396
199,149.0952077590882,0.46291805121516394
200,331.38941343885665,0.6799032587826876
201,111.24430787749117,0.35926264315014966
202,77.25475244652664,0.2703061925226309
203,85.78695893026797,0.294241586380373
204,477.84412116551607,0.7685115311741257
205,221.9509973688198,0.5408554599730779
206,205.78179259840738,0.5461875396263882
207,239.44617524146986,0.5869402772669214
208,70.17146483527529,0.20612739847264672
209,25.01492326572575,0.08682043966970054
210,55.17190263946817,0.17689442350779994
211,55.600231715931926,0.18228421772584236
212,258.1388979598654,0.6152806976140144
213,315.2469613285389,0.6696972976329946
214,445.23036406315185,0.7290402587272324
215,222.96096492004284,0.5688133025013081
216,53.694662424340635,0.27913481100027315
217,33.23858010346891,0.19149869001445374
218,214.47414356567137,0.6377502468212082
219,28.723383979844527,0.18560650688900304
220,168.0552302276584,0.5673607914901784
221,16.63399997384292,0.11405232834605195
222,216.70770207319805,0.6233154726495086
223,30.03599649994465,0.17354793836140414
224,138.37726410063564,0.5161115130431801
225,130.52131201979785,0.48651940014684913
226,71.16505778650593,0.33687455211602324
227,44.51587843386815,0.2438698117366327
228,356.7061845287956,0.7497013100079006
229,136.77114383243824,0.5141177890915156
230,158.0540461750763,0.5416258733308337
231,31.863016969459995,0.17621316148256527
232,200.53359004751758,0.5850127999968889
233,72.23819146300697,0.3352440969803785
234,7.274215970345077,0.048203385179985014
235,38.3894474048183,0.19901318047837357
236,17.970495461106875,0.12174939144271568
237,148.76325116601583,0.5220154124511098
238,98.32499708419648,0.4108068382371304
239,57.871327633705775,0.2600095815026371
240,40.78473904198244,0.1943290576974399
241,101.35493643245215,0.39297238160492143
242,46.01443812484465,0.20711255255266658
243,68.91380851281272,0.2881537036180729
244,49.15104953641462,0.22332916824576576
245,372.1350397274766,0.735159295887623
246,37.23529322186076,0.18388816406490593
247,210.88045915921697,0.5861476587788592
248,26.359926026596035,0.12474255212279206
249,48.85344801712222,0.21656662330681953
250,179.04722281482572,0.5489619795993659
251,62.82258185896435,0.2609720542837902
252,21.30102329109927,0.1061048461400187
253,331.7888185201077,0.7088908986435551
254,33.73655082861185,0.16104661914243878
255,273.5065847362655,0.6653209789463705
256,17.537584947430666,0.12486824883625736
257,201.7066580041831,0.5769575577594117
258,78.21378640920302,0.3123183726621448
259,270.791109979324,0.6557088579394998
260,80.7869711911707,0.31662669376767527
261,291.63210236029363,0.6740967483825826
262,114.65809539932818,0.4108419762366087
263,77.11928912885314,0.2911173102327772
264,469.10775378643746,0.6587810664523677
265,314.4982331067805,0.6912685074970002
266,168.55755348815845,0.5233161742734664
267,56.36824573765718,0.23368761116420866
268,281.20625356059037,0.6596178666869879
269,116.43768632560054,0.42334538424613577
270,168.53991540192595,0.523532273277636
271,330.51068496315395,0.7037565858164229
272,63.85346406599037,0.26418491470600736
273,84.98421203614342,0.32979979952930827
274,65.11723830275594,0.2553323376119532
275,728.4538522263983,0.8460369727169292
276,441.4994054562021,0.762233497775929
277,653.0133055416853,0.8284599013171414
278,448.16312305507995,0.7660848220283634
279,203.0378187868216,0.5682190684986121
280,175.60906168755534,0.5201083564545688
281,96.64136494134398,0.3502258127356326
282,107.17092044464097,0.377219746790848
283,100.82791653667384,0.36629802589939364
284,372.0217413721647,0.7276318478827313
285,337.8915505399417,0.7031665201916681
286,165.47866727608653,0.5130372972432045
287,102.50856039277718,0.368060682603093
288,119.59113968243491,0.41198534550848576
289,261.43342820987294,0.6287899877671951
290,413.136525992872,0.7456097578285834
291,198.26482596726393,0.5602997480511831
292,748.1784177681138,0.8486396901197584
293,26.010353916856175,0.11423588673390561
294,85.58038073768564,0.3316174548167836
295,720.3221024277964,0.7901806836832357
296,321.79681972334424,0.684711976136759
297,165.7042366598641,0.5190143700560692
298,96.1477289966301,0.48446122011376036
299,202.53917011620754,0.6702650146937088
300,62.261606627316574,0.38123052612535957
301,55.8429952377152,0.3634210717491103
302,156.45807749297714,0.6255100807341654
303,67.37677194435346,0.3941545721775158
304,44.35403733940586,0.2952968565814944
305,535.756138328783,0.8558333322878701
306,41.381682395336924,0.2960578472169858
307,114.98769309305459,0.5642072910515421
308,47.15327205811161,0.3378085725542427
309,243.90318966989113,0.7062870387625702
310,55.93042987727201,0.32888946695487065
311,144.4735183744446,0.5598616569400491
312,156.24601924778784,0.5829657224076338
313,113.1264772590319,0.48750010409018685
314,80.60624765667988,0.4156446565862161
315,107.98895602182083,0.48390096637260305
316,151.58228096430668,0.5705299797140637
317,158.33561466000216,0.5795531951525583
318,79.50731522164746,0.38548715561121805
319,134.40177611706554,0.5404318052876175
320,199.89846883579358,0.6552039790238942
321,26.402722493439445,0.18199853626103824
322,177.71103532835122,0.6308447890782003
323,112.17100802408507,0.4881718585618715
324,32.845415707621854,0.20771869311196944
325,81.55970663640161,0.41217839399247913
326,244.26206032204385,0.6897637065405962
327,125.61849939988011,0.5387188695142768
328,245.34365197804647,0.6852195567409693
329,135.32118851360252,0.5329543489832904
330,237.09011978115484,0.6791330728865496
331,664.4167965206033,0.8668153411651596
332,59.98408770303051,0.3372643849719231
333,348.5606324736131,0.7642815236509868
334,157.79611537210792,0.576682094230165
335,53.460266105945536,0.29955456466674024
336,103.7028290232932,0.48178319695748706
337,314.8801374470089,0.7364764972249739
338,36.90889781666479,0.2311697554038732
339,127.16210183766282,0.5098969325050094
340,138.64737395010488,0.5329918084771037
341,292.8578517380757,0.7128157233519772
342,45.63025970854896,0.2580885999875254
343,114.679159312178,0.47919745711527684
344,19.22960436629095,0.13005367250144562
345,23.25756708691218,0.12484027418920485
346,38.56113729753638,0.19576274098778335
347,403.98289648141287,0.7566657979031899
348,68.44921615905653,0.30666389934392635
349,435.77487567612104,0.7671771637300893
350,140.51360997156155,0.4904161633766271
351,482.9157916572707,0.783532011757444
352,290.73821045723116,0.6851091460876282
353,342.66312001772036,0.7191125018453526
354,232.8201860125571,0.627645942527781
355,263.31212621016016,0.6552574066857835
356,70.82556496762783,0.3112755649704477
357,39.6481233778876,0.1899760995509363
358,40.68609818824385,0.19582602511250002
359,72.49076141406168,0.3187624127562191
360,298.32999357565575,0.6786271362204829
361,131.9979354001061,0.4701145996732091
362,62.34036929917791,0.28424985078678866
363,175.31965697429573,0.545052088798959
364,26.99414507245268,0.13805219319230022
365,53.38822971894422,0.2428057006719917
366,84.17812796104089,0.3434314980670906
367,48.29313948900007,0.22454643857529255
368,37.3510028036503,0.17751368766023157
369,185.1169688723651,0.5632985504163068
370,247.07000208381396,0.6127062094341433
371,180.41490347988076,0.5483995337152934
372,106.23312754721238,0.3999372835397369
373,195.2971864726823,0.5702024782304498
374,193.08315193865496,0.5702326850254295
375,358.42285810501176,0.7223733005260728
376,37.88339141228447,0.17875585432366303
377,176.58786808827185,0.5414574347247385
378,63.862868490436625,0.28121116335233876
379,32.18128593568237,0.1630977579609889
380,64.33484865286822,0.28352095746634975
381,91.40382435265245,0.36105284056118414
382,331.17561369479523,0.7118945129708891
383,435.8054445156822,0.7679832391612282
