,AePSD (um^2),dV_{max} (mV) - Spine Head,dV_{max} (mV) - Dendritic Shaft,dV_{max} (mV) - Soma,SiS (0) or DiS (1)
1,0.310407,11.400698276760735,6.143142603673503,0.9475725581879999,0.0
2,0.0442527,5.377364689417362,0.9344880894680898,0.14160030938791124,0.0
3,0.0468478,2.47680790368247,1.0126584317164173,0.15089679477382845,0.0
4,0.0120591,2.479972818397499,0.2613719325226498,0.03910315654104579,0.0
5,0.110218,23.140255498844617,2.01108273051598,0.31677958864219136,0.0
6,0.139594,12.666424439809376,2.7596969637512387,0.419255100282129,0.0
7,0.0154083,2.580808583499575,0.3339622156474178,0.04972069360771059,0.0
8,0.285252,7.850189494198673,5.851410776791894,0.8691382912110583,0.0
9,0.0219841,2.3211614301693118,0.47763012763024904,0.06979455009567914,0.0
10,0.392011,11.162226037227448,7.835617660100283,1.1303535236755096,0.0
11,0.281753,10.273059598041222,5.656238096051538,0.8232380608487375,0.0
12,0.110828,10.486559951059007,2.2442730336279197,0.3270535476451073,0.0
13,0.0847531,3.727104130131849,1.8147089328269033,0.2614266651009558,0.0
14,0.0168052,2.567807430161565,0.36480105916271555,0.05284035561784606,0.0
15,0.317011,20.987011480104925,5.836770566077789,0.8913852394779411,0.0
16,0.0232542,1.7231341793511206,0.5075599113993121,0.07441623826873922,0.0
17,0.825563,59.477559154466945,15.215103443812716,2.9374190247631873,0.0
18,0.37507,13.395817100691154,7.280335282238973,1.1397070621074903,0.0
19,0.0375907,3.4827430922463662,0.8069034890749549,0.12049852439305653,0.0
20,0.336336,15.461825945769135,6.4139714647928585,1.021590576312704,0.0
21,0.265411,11.610469059192212,5.324413759547397,0.7254153721367373,0.0
22,0.164226,6.520949710476302,3.4451339612067358,0.4635868081695378,0.0
23,0.213538,6.080062419009245,4.509979862961686,0.6021115557899321,0.0
24,0.152372,11.314104171537522,3.083940940334756,0.41724295166284264,0.0
25,0.04597,2.638978214476282,1.0032379402507559,0.13305625850986758,0.0
26,0.165755,4.7203541644644105,3.551024636870423,0.4611527704813909,0.0
27,0.240145,8.922590692678597,4.981242284424454,0.6469535011607519,0.0
28,0.104554,9.936635734297269,2.1573383428685986,0.28361441511722774,0.0
29,0.0612022,7.734243351355403,1.2875254052742804,0.16900252980900632,0.0
30,0.38387,11.00373534218702,7.710413616245013,1.0742005725418835,0.0
31,0.207843,7.308519556266937,4.304563962401275,0.5891020062216654,0.0
32,0.37944,11.222186718982954,7.716613474748847,1.0093528340536864,0.0
33,0.353446,10.11640793742584,7.293178521565622,0.9421008210919126,0.0
34,0.05477,2.9261427706306335,1.2112403477290172,0.15050793537292861,0.0
35,0.22483,7.042542005978319,4.770407204768645,0.6023927524278463,0.0
36,0.0422327,2.120670686970783,0.9429421918903955,0.11622529038362472,0.0
37,0.161781,8.960909290339167,3.4019662150344345,0.4232109591206239,0.0
38,0.114496,6.275745040419999,2.472445377627068,0.3040002955494856,0.0
39,0.358121,11.015989147313306,7.447380295129058,0.9152954468854801,0.0
40,0.041296,7.559192196369011,0.8829879512007608,0.11048180227257376,0.0
41,0.0927934,13.627785751404936,1.8971325961171175,0.23786402772454096,0.0
42,0.248267,9.435845043419505,4.262973911710489,1.0548235476592396,0.0
43,0.164924,4.825376418841728,3.0328291544459347,0.6741300807271102,0.0
44,0.0280447,3.2802207494132176,0.5153008219184301,0.12578267402494703,0.0
