,[Ca^{2+}]_{max} (uM),Percentage VDCC-dep [Ca^{2+}]
125,0.4174337076973257,7.750766963436417
126,0.5140791597246421,6.470801966153006
127,0.5608518417622306,5.539762163298134
128,0.20623813170703928,15.568592822306737
129,0.33323528520303436,10.129076668674186
130,0.2758404974515065,11.858533238353552
131,0.1657117658516918,18.92517097807176
132,0.36126555577630215,9.04494044135118
133,0.6815245137820819,5.1479002572234815
134,0.3473516140452422,9.397581026255352
135,0.3010274212494938,10.706389066037325
136,0.3202066901853655,10.20141833849194
137,0.5877173978582515,5.19511840139899
138,0.34376955164509815,9.615005932862374
139,0.6276221758966428,4.857460713739126
140,0.5241854999912672,7.256969902719801
141,0.33177041433381405,10.752329778617685
142,0.21475251353342326,15.339909374635951
143,0.36419786361351436,9.280526961550528
144,0.5657580486241146,5.907008319233986
145,0.32978612875951396,10.239564819747892
146,0.41248807656680875,7.95692586860941
147,0.48238400567199025,6.972422107668663
148,0.10781067976384459,27.24303061272214
149,0.23990935978586256,13.404158289724478
150,0.9120850616273389,5.470090492392343
151,0.6654952420660392,6.431351133187258
152,0.2681190833974264,12.132009042792513
153,0.3502275682675009,9.5140044250146
154,0.4491160342012478,8.655977502418066
155,0.6096336204755414,6.389779800691587
156,0.4368862772379729,7.583441355917875
157,0.13286305000055346,22.838193283225216
158,1.14220468385187,6.053541681727637
159,0.22544348063889966,14.565906128595463
160,0.40931741328454074,9.46422673685885
161,1.1026632415263689,10.314325974479722
162,0.43041790943878555,8.054117000728244
163,0.3357362780768408,9.894745932518434
164,0.21481614687320097,15.045569329535248
165,0.3816154224854399,9.873807241329724
166,0.5695334125997453,6.5096998080253705
167,0.2648419487894811,12.325446018127984
168,0.655505438418182,7.134957084873649
169,0.29293436880424173,11.066190237410334
170,0.41562617614675723,8.368744029520913
171,0.44956004865205923,7.527277167289603
172,0.28434478751225034,11.519679292763419
173,0.19352121674827524,16.703991976543307
174,0.36003098994095883,9.263842147848022
175,0.17755944721494363,17.90107962026858
176,0.5036169592212761,6.494925169642829
177,0.4203365224882929,7.738555507496947
178,0.3756282276076063,8.881060842312671
179,0.6908703771140147,4.983021172731816
180,0.22265473994628246,14.597980973428637
181,0.4196094417464634,8.40303059244012
182,0.3679992746631483,10.049152522332061
183,0.8637570997458716,8.965635905528302
184,0.9606256961847198,8.417789834649003
185,0.3356723858232006,10.49857776770704
186,0.2932114654781681,11.448140984081977
187,0.26207721874375345,12.620433185573976
188,0.7222640341108363,4.392336924781226
189,0.4846747281770004,7.052609781349373
190,0.40425789053524896,8.540559490832056
191,0.16891556581585268,18.879093865048546
192,0.22637922880088676,14.230059333086798
193,0.5806342513964943,5.7362258307082525
194,0.2767635979058434,12.609624316374013
195,0.37611007560230825,8.77281498229776
196,0.1952346540459232,16.440536617247247
197,0.21194572544781384,15.35134344998611
198,0.37583301560520976,8.747288708102996
199,0.2878009237868788,11.805593289604444
200,0.26127978872796886,12.52032318388203
201,0.5972172372944193,5.432026649895483
202,0.2681766842041048,12.105299696869643
203,1.0177110333827637,5.4481253256352336
204,0.2850223170492282,11.987199039298623
205,0.3487791300210852,9.761146916760888
206,1.1016249591566698,9.480592642521557
207,0.5870433538774767,5.793538170269896
208,0.6541305311573201,5.49105502969236
209,0.5637638869416423,6.3850003327004305
210,0.10970973091924185,26.69644175693947
211,0.49200227642727845,6.309218372773562
212,0.5796851812732325,7.324386814790351
213,0.31858797329218214,10.896893240154093
214,0.42037105588911383,8.112260731603971
215,0.43716752394617764,7.695822655539097
216,0.13849317212235399,22.06162603500762
