,t(ms),Conductance NMDA,Conductance AMPA,Conductance GABA
728,87.32732732732732,0.0067367598543118514,1.075871330480433e-21,1.075871330480433e-21
729,87.44744744744744,0.006689326431151198,1.006417980724944e-21,1.006417980724944e-21
730,87.56756756756756,0.006642226985997983,9.414482226923722e-22,9.414482226923722e-22
731,87.68768768768768,0.0065954591673181686,8.806726161352841e-22,8.806726161352841e-22
732,87.8078078078078,0.006549020640134811,8.238204057494831e-22,8.238204057494831e-22
733,87.92792792792793,0.006502909085911523,7.706383149592479e-22,7.706383149592479e-22
734,88.04804804804805,0.006457122202436697,7.208894175702464e-22,7.208894175702464e-22
735,88.16816816816817,0.006411657703708544,6.743520822634503e-22,6.743520822634503e-22
736,88.28828828828829,0.006366513319821002,6.308189852277054e-22,6.308189852277054e-22
737,88.4084084084084,0.006321686796850361,5.900961865322023e-22,5.900961865322023e-22
738,88.52852852852853,0.006277175896742767,5.52002266124174e-22,5.52002266124174e-22
739,88.64864864864865,0.006232978397202473,5.163675156026404e-22,5.163675156026404e-22
740,88.76876876876877,0.006189092091580865,4.83033182167522e-22,4.83033182167522e-22
741,88.88888888888889,0.006145514788766321,4.518507613759888e-22,4.518507613759888e-22
742,89.009009009009,0.006102244313074806,4.226813355552327e-22,4.226813355552327e-22
743,89.12912912912913,0.0060592785041412274,3.953949549242679e-22,3.953949549242679e-22
744,89.24924924924925,0.006016615216811603,3.698700586677166e-22,3.698700586677166e-22
745,89.36936936936937,0.00597425232103595,3.459929333824299e-22,3.459929333824299e-22
746,89.48948948948949,0.005932187701761917,3.236572064843034e-22,3.236572064843034e-22
747,89.6096096096096,0.005890419258829223,3.0276337231846443e-22,3.0276337231846443e-22
748,89.72972972972973,0.005848944906864777,2.8321834886162286e-22,2.8321834886162286e-22
749,89.84984984984985,0.0058077625751785595,2.6493506304167975e-22,2.6493506304167975e-22
750,89.96996996996997,0.005766870207660259,2.4783206282723087e-22,2.4783206282723087e-22
751,90.09009009009009,0.005726265762676607,2.3183315435880305e-22,2.3183315435880305e-22
752,90.2102102102102,0.005685947212969428,2.168670625052277e-22,2.168670625052277e-22
753,90.33033033033033,0.0056459125455544604,2.028671133329647e-22,2.028671133329647e-22
754,90.45045045045045,0.005606159761620813,1.8977093707375768e-22,1.8977093707375768e-22
755,90.57057057057057,0.005566686876431208,1.7752019026733105e-22,1.7752019026733105e-22
756,90.69069069069069,0.005527491919222873,1.660602958413014e-22,1.660602958413014e-22
757,90.8108108108108,0.005488572933109129,1.5534019997034407e-22,1.5534019997034407e-22
758,90.93093093093093,0.0054499279749817215,1.4531214463141339e-22,1.4531214463141339e-22
759,91.05105105105105,0.005411555115413795,1.35931454841772e-22,1.35931454841772e-22
760,91.17117117117117,0.005373452438563539,1.2715633963196232e-22,1.2715633963196232e-22
761,91.29129129129129,0.0053356180420785744,1.1894770586704752e-22,1.1894770586704752e-22
762,91.41141141141141,0.005298050037000953,1.1126898408671352e-22,1.1126898408671352e-22
763,91.53153153153153,0.00526074654767284,1.0408596558833912e-22,1.0408596558833912e-22
764,91.65165165165165,0.00522370571164289,9.736665002723411e-23,9.736665002723411e-23
765,91.77177177177177,0.00518692567957325,9.10811028551183e-23,9.10811028551183e-23
766,91.89189189189189,0.005150404615147214,8.520132196172217e-23,8.520132196172217e-23
767,92.01201201201201,0.005114140694977566,7.970111292539215e-23,7.970111292539215e-23
768,92.13213213213213,0.00507813210851553,7.455597231695428e-23,7.455597231695428e-23
769,92.25225225225225,0.0050423770579603655,6.974297853694799e-23,6.974297853694799e-23
770,92.37237237237237,0.005006873758169638,6.524068969990588e-23,6.524068969990588e-23
771,92.49249249249249,0.004971620436570052,6.102904811076395e-23,6.102904811076395e-23
772,92.61261261261261,0.004936615333068992,5.708929090783875e-23,5.708929090783875e-23
773,92.73273273273273,0.004901856699966621,5.340386647428315e-23,5.340386647428315e-23
774,92.85285285285285,0.004867342801868624,4.9956356245641304e-23,4.9956356245641304e-23
775,92.97297297297297,0.0048330719155995775,4.673140156515123e-23,4.673140156515123e-23
776,93.09309309309309,0.004799042330116915,4.3714635260932537e-23,4.3714635260932537e-23
777,93.21321321321321,0.004765252346425477,4.089261764024236e-23,4.089261764024236e-23
778,93.33333333333333,0.004731700277492721,3.825277661565008e-23,3.825277661565008e-23
779,93.45345345345345,0.004698384448164471,3.5783351696390776e-23,3.5783351696390776e-23
780,93.57357357357357,0.004665303195081272,3.347334159538429e-23,3.347334159538429e-23
781,93.69369369369369,0.004632454866595375,3.131245521850614e-23,3.131245521850614e-23
782,93.81381381381381,0.004599837822688255,2.929106581776561e-23,2.929106581776561e-23
783,93.93393393393393,0.004567450434888717,2.740016810414788e-23,2.740016810414788e-23
784,94.05405405405405,0.004535291086191625,2.5631338129055447e-23,2.5631338129055447e-23
785,94.17417417417417,0.004503358170977146,2.397669575561907e-23,2.397669575561907e-23
786,94.29429429429429,0.004471650094930585,2.2428869552691694e-23,2.2428869552691694e-23
787,94.41441441441441,0.004440165274962803,2.0980963955125912e-23,2.0980963955125912e-23
788,94.53453453453453,0.004408902139131154,1.9626528544032843e-23,1.9626528544032843e-23
789,94.65465465465465,0.004377859126561028,1.8359529310168986e-23,1.8359529310168986e-23
790,94.77477477477477,0.0043470346873679105,1.717432177242768e-23,1.717432177242768e-23
791,94.89489489489489,0.004316427282579986,1.6065625831677082e-23,1.6065625831677082e-23
792,95.01501501501501,0.004286035384061329,1.5028502247921008e-23,1.5028502247921008e-23
793,95.13513513513513,0.004255857474435596,1.4058330635986896e-23,1.4058330635986896e-23
794,95.25525525525525,0.004225892047010255,1.3150788881710959e-23,1.3150788881710959e-23
795,95.37537537537537,0.004196137605701384,1.2301833886921576e-23,1.2301833886921576e-23
796,95.49549549549549,0.004166592664958967,1.1507683557438716e-23,1.1507683557438716e-23
797,95.61561561561561,0.004137255749692709,1.0764799953845255e-23,1.0764799953845255e-23
798,95.73573573573573,0.004108125395198417,1.0069873529968512e-23,1.0069873529968512e-23
799,95.85585585585585,0.004079200147084855,9.41980838885349e-24,9.41980838885349e-24
800,95.97597597597597,0.004050478561201126,8.811708490542686e-24,8.811708490542686e-24
801,96.09609609609609,0.0040219592035645865,8.24286475021941e-24,8.24286475021941e-24
802,96.21621621621621,0.0039936406502892405,7.710742969236111e-24,7.710742969236111e-24
803,96.33633633633633,0.003965521487514645,7.212972545260013e-24,7.212972545260013e-24
804,96.45645645645645,0.003937600311335338,6.7473359112408e-24,6.7473359112408e-24
805,96.57657657657657,0.003909875727730722,6.311758656150396e-24,6.311758656150396e-24
806,96.69669669669669,0.0038823463524954864,5.904300283482313e-24,5.904300283482313e-24
807,96.81681681681681,0.0038550108111704904,5.523145566340619e-24,5.523145566340619e-24
808,96.93693693693693,0.0038278677389741275,5.1665964606049035e-24,5.1665964606049035e-24
809,97.05705705705705,0.003800915780734209,4.833064540144131e-24,4.833064540144131e-24
810,97.17717717717717,0.0037741535908202917,4.521063920378955e-24,4.521063920378955e-24
811,97.29729729729729,0.003747579833076486,4.229204638666569e-24,4.229204638666569e-24
812,97.41741741741741,0.0037211931807547656,3.9561864620174645e-24,3.9561864620174645e-24
813,97.53753753753753,0.0036949923164487177,3.70079309455806e-24,3.70079309455806e-24
814,97.65765765765765,0.0036689759320277567,3.4618867589331174e-24,3.4618867589331174e-24
815,97.77777777777777,0.0036431427285718346,3.238403127507895e-24,3.238403127507895e-24
816,97.89789789789789,0.00361749141630658,3.0293465807890265e-24,3.0293465807890265e-24
817,98.01801801801801,0.0035920207145388934,2.833785771940111e-24,2.833785771940111e-24
