,t(ms),Total [Ca^{2+}] (uM),VDCC-dep [Ca^{2+}] (uM),NMDAR-dep [Ca^{2+}] (uM)
5990,299.5000000000015,0.004308257100831233,0.003658859945196995,0.0006493971556342385
5991,299.55000000000143,0.0043066487976717435,0.0036587989323176215,0.0006478498653541221
5992,299.6000000000014,0.004305044291785999,0.0036587380721910074,0.0006463062195949917
5993,299.65000000000134,0.0043034435743366595,0.0036586773644346083,0.0006447662099020514
5994,299.7000000000013,0.004301846636506558,0.003658616808666839,0.0006432298278397191
5995,299.75000000000125,0.004300253469498649,0.0036585564045070688,0.00064169706499158
5996,299.8000000000012,0.004298664064535968,0.003658496151575621,0.0006401679129603473
5997,299.85000000000116,0.004297078412861589,0.0036584360494937708,0.0006386423633678181
5998,299.9000000000011,0.0042954965057385745,0.0036583760978837424,0.000637120407854832
5999,299.95000000000107,0.004293918334449935,0.003658316296368705,0.0006356020380812293
6000,300.000000000001,0.004292343890298582,0.003658256644572773,0.0006340872457258088
6001,300.050000000001,0.004290773164607287,0.0036581971421210022,0.000632576022486285
6002,300.10000000000093,0.004289206148718636,0.003658137788639388,0.0006310683600792478
6003,300.1500000000009,0.004287642833994983,0.0036580785837548612,0.0006295642502401216
6004,300.20000000000084,0.00428608321181841,0.0036580195270952904,0.0006280636847231192
6005,300.2500000000008,0.004284527273590681,0.0036579606182894735,0.0006265666553012078
6006,300.30000000000075,0.004282975010733198,0.0036579018569671395,0.0006250731537660584
6007,300.3500000000007,0.004281426414686958,0.003657843242758945,0.0006235831719280132
6008,300.40000000000066,0.0042798814769125105,0.003657784775296472,0.0006220967016160386
6009,300.4500000000006,0.004278340188889912,0.0036577264542122256,0.0006206137346776861
6010,300.50000000000057,0.004276802542118684,0.003657668279139631,0.000619134262979053
6011,300.5500000000005,0.00427526852811777,0.0036576102497130336,0.000617658278404736
6012,300.6000000000005,0.004273738138425486,0.0036575523655676904,0.0006161857728577962
6013,300.65000000000043,0.004272211364599493,0.0036574946263397768,0.0006147167382597159
6014,300.7000000000004,0.0042706881982167355,0.003657437031666378,0.0006132511665503572
6015,300.75000000000034,0.004269168630873411,0.0036573795811854883,0.0006117890496879229
6016,300.8000000000003,0.004267652654184922,0.003657322274536008,0.0006103303796489137
