2.346065684556713313e+04 5.555682980595662957e+05 9.914891050923999501e+03 7.822868477184883319e+06 1.940552270562186777e+03 1.179974233104816221e+03 1.756250905332161665e+03
2.563278200779991676e+04 2.863028773939638049e+05 5.763807212160548261e+03 2.643680868443660438e+06 1.936332889811197902e+03 1.173387547810872320e+03 1.747473866102430520e+03
2.489921593743461199e+04 2.673168557096737204e+05 5.509284435072338056e+03 2.415352524447103962e+06 1.935290657000353121e+03 1.175277931342690636e+03 1.738813127593132094e+03
2.030582647044314945e+04 1.488519298998529557e+05 3.703300132353954268e+03 1.091359811927064555e+06 1.939738293002110822e+03 1.171635559840231963e+03 1.721590969678037709e+03
1.810326290853741739e+04 1.391618594623904210e+05 3.791993103741215691e+03 1.144261309816081077e+06 1.941390980935658717e+03 1.167687428484059410e+03 1.710030220417061173e+03
1.841712598345538936e+04 1.240444199548699689e+05 3.393272541165964867e+03 9.162787643294492736e+05 1.936836665822498844e+03 1.166591941264138313e+03 1.709562081863630965e+03
1.877512999908695565e+04 9.082222099080718181e+04 2.332210119999311246e+03 4.328381050302627264e+05 1.933924750380628666e+03 1.164962137537678473e+03 1.706070545106422287e+03
1.899730248438216586e+04 8.547811243681824999e+04 2.199529754057836271e+03 3.849903275538907619e+05 1.930583345125159440e+03 1.161277908761160688e+03 1.704280229093590606e+03
1.959808832460506164e+04 8.337780239918733423e+04 2.073839688014058993e+03 3.422476690817837371e+05 1.926547585849104280e+03 1.159995872760641078e+03 1.702868216152848845e+03
2.055512074049779039e+04 4.157757695479893300e+04 9.707159807688286719e+02 7.498501709342123650e+04 1.923989615985886076e+03 1.157605157797228685e+03 1.698988280747653107e+03
2.092970520708980985e+04 4.020367400706528861e+04 9.253095657635932412e+02 6.813405546986340778e+04 1.921073366552367133e+03 1.153576200327478773e+03 1.696504124691611878e+03
2.150039970887231539e+04 3.901868260797313997e+04 8.696530505419868859e+02 6.018415750469660998e+04 1.915609436272647145e+03 1.159544748981639032e+03 1.694893721406097939e+03
2.188326574111432274e+04 3.653767113922422868e+04 8.027939393673236737e+02 5.128593838769027934e+04 1.909868933354591945e+03 1.162428078164859699e+03 1.695118159578284349e+03
2.216011307166998449e+04 3.639030535037196387e+04 7.982557939939812286e+02 5.070774467823193118e+04 1.905618800571986640e+03 1.161946687728639745e+03 1.693794761536613350e+03
2.237795143577445560e+04 3.648824810725956195e+04 7.953616779259322129e+02 5.034072431305688951e+04 1.900599662687340469e+03 1.163048355538504438e+03 1.693331993881537073e+03
2.247533936904313305e+04 3.683328022619713738e+04 7.999380919315137817e+02 5.092169971430236183e+04 1.895804931640625000e+03 1.163587758903829354e+03 1.692661875146067132e+03
2.242918637625268457e+04 3.617204900928754068e+04 7.914245241918770262e+02 4.984357032862189226e+04 1.891882610538141535e+03 1.164599101989249903e+03 1.690066401784012896e+03
2.236836862846519580e+04 3.539206661491197883e+04 7.755128412535170810e+02 4.785949622255132272e+04 1.887619258485991395e+03 1.169357309012577389e+03 1.686586729378535892e+03
2.219113075412147009e+04 3.591112913034295343e+04 7.948066297790099952e+02 5.027048764731048868e+04 1.883648711910092743e+03 1.168183060312658881e+03 1.684995449655424181e+03
2.214455995680949491e+04 3.519550780793942249e+04 7.918079144689005489e+02 4.989187352943288715e+04 1.880821089447521672e+03 1.164148302172050990e+03 1.682338916716028507e+03
2.214550562840563362e+04 3.792610317858938652e+04 8.744239563103174078e+02 6.084630788269807817e+04 1.877224576171875015e+03 1.162034135986328238e+03 1.680399862792968861e+03
2.205665383181117795e+04 3.941504434523527743e+04 9.311385116655073944e+02 6.899517406528998981e+04 1.876075990146264076e+03 1.160085238349168776e+03 1.676285811574835634e+03
2.165268838124147806e+04 4.010560790316845669e+04 9.446583852328724333e+02 7.101330146757613693e+04 1.873521444001550435e+03 1.156027951251671993e+03 1.678875388060098430e+03
2.158520165302360328e+04 4.285125204083676363e+04 9.688352705619856806e+02 7.469473965795354161e+04 1.873982233799241612e+03 1.138654728693760262e+03 1.683810810101537072e+03
2.198017008773739508e+04 4.354549878607221763e+04 9.936120089337584886e+02 7.856403846383972268e+04 1.877872157126480033e+03 1.134826185333062313e+03 1.679087990707492281e+03
2.273916148795835397e+04 5.117131298608280485e+04 1.141579373005144589e+03 1.037056366443380248e+05 1.874159844443658585e+03 1.136853375873193727e+03 1.677648809491425936e+03
2.354457339966402651e+04 7.018791401287123153e+04 1.535710627701194653e+03 1.876760764432273281e+05 1.874373393169202245e+03 1.131336300177323210e+03 1.674948714085629035e+03
2.418205285832309892e+04 7.241828975894753239e+04 1.585510094552842475e+03 2.000452109104978736e+05 1.869485558670558248e+03 1.125334405106105123e+03 1.673749444511499405e+03
2.488358544237641399e+04 1.001837331288005371e+05 2.331632977956733157e+03 4.326239063555281609e+05 1.861357896472852190e+03 1.125430278946868157e+03 1.671348420359743841e+03
2.589565231582737033e+04 8.733993146286222327e+04 2.058889685045061924e+03 3.373310294016921544e+05 1.855944338951581813e+03 1.127067371886453429e+03 1.666214444007402562e+03
2.690406490987169673e+04 6.278996661194147600e+04 1.431239656200603349e+03 1.630102291540350707e+05 1.848875216166178461e+03 1.128548686981201172e+03 1.662305622100830078e+03
2.818195803782084840e+04 5.057039187071602646e+04 1.102283991346780567e+03 9.668901505984674441e+04 1.842128142868263240e+03 1.129482731473618742e+03 1.658484504589136122e+03
3.033049072819652065e+04 5.421335380134727166e+04 1.171662073887432598e+03 1.092433175428994728e+05 1.833545569111117402e+03 1.134211091624747041e+03 1.653885452380283368e+03
3.000070602096988296e+04 4.860400459201395279e+04 1.038116939595746317e+03 8.575958909282856621e+04 1.814059433939671408e+03 1.122867443614824651e+03 1.663427686145585085e+03
