1.954174287985586943e+03 1.174350983244035888e+03 1.749656616017085298e+03
1.960932993065371647e+03 1.175136648683048861e+03 1.754775304842476999e+03
1.967502960826673643e+03 1.175722099725948738e+03 1.760227689080827304e+03
1.974067451180174203e+03 1.176301740281002367e+03 1.765689757603520775e+03
1.980631941533675217e+03 1.176881380836055769e+03 1.771151826126214246e+03
1.987196431887175322e+03 1.177461021391109171e+03 1.776613894648907717e+03
1.993760922240676109e+03 1.178040661946162800e+03 1.782075963171601416e+03
2.000325412594176669e+03 1.178620302501216429e+03 1.787538031694294432e+03
2.006889902947676774e+03 1.179199943056270058e+03 1.793000100216987676e+03
2.013454393301177333e+03 1.179779583611323233e+03 1.798462168739681147e+03
2.020018883654678120e+03 1.180359224166376634e+03 1.803924237262373936e+03
2.026583374008178453e+03 1.180938864721429809e+03 1.809386305785067179e+03
2.033147864361678558e+03 1.181518505276483211e+03 1.814848374307760878e+03
2.039712354715178662e+03 1.182098145831536385e+03 1.820310442830454122e+03
2.046276845068679449e+03 1.182677786386590014e+03 1.825772511353147365e+03
2.052841335422180236e+03 1.183257426941643644e+03 1.831234579875841064e+03
2.059405825775681478e+03 1.183837067496697273e+03 1.836696648398534307e+03
2.065970316129182265e+03 1.184416708051750902e+03 1.842158716921226642e+03
2.072534806482683052e+03 1.184996348606804531e+03 1.847620785443920568e+03
2.079099296836182475e+03 1.185575989161858161e+03 1.853082853966613811e+03
2.085663787189683262e+03 1.186155629716911790e+03 1.858544922489306146e+03
2.092228277543184049e+03 1.186735270271964737e+03 1.864006991012000071e+03
2.098792767896685291e+03 1.187314910827017684e+03 1.869469059534693997e+03
2.105357258250186078e+03 1.187894551382071313e+03 1.874931128057386331e+03
2.111921748603686865e+03 1.188474191937124033e+03 1.880393196580080257e+03
2.118486238957186288e+03 1.189053832492177662e+03 1.885855265102774183e+03
2.125050729310685711e+03 1.189633473047231291e+03 1.891317333625466517e+03
2.131615219664186498e+03 1.190213113602285830e+03 1.896779402148160443e+03
2.138179710017687285e+03 1.190792754157338550e+03 1.902241470670854369e+03
2.144744200371188526e+03 1.191372394712393088e+03 1.907703539193546703e+03
2.151308690724689313e+03 1.191952035267445808e+03 1.913165607716240629e+03
2.157873181078190100e+03 1.192531675822498755e+03 1.918627676238934555e+03
2.164437671431689523e+03 1.193111316377551702e+03 1.924089744761626889e+03
2.171002161785188946e+03 1.193690956932604649e+03 1.929551813284320815e+03
2.177566652138688369e+03 1.194270597487657597e+03 1.935013881807013149e+03
2.184131142492187792e+03 1.194850238042710316e+03 1.940475950329705711e+03
2.190695632845687214e+03 1.195429878597764855e+03 1.945938018852399637e+03
2.197260123199189366e+03 1.196009519152817575e+03 1.951400087375091971e+03
2.203824613552691972e+03 1.196589159707872113e+03 1.956862155897784305e+03
2.210389103906194123e+03 1.197168800262924833e+03 1.962324224420479823e+03
2.216953594259696729e+03 1.197748440817979372e+03 1.967786292943172157e+03
2.223518084613198880e+03 1.198328081373032092e+03 1.973248361465864491e+03
2.230082574966698303e+03 1.198907721928086630e+03 1.978710429988560008e+03
2.236647065320197726e+03 1.199487362483139350e+03 1.984172498511252343e+03
2.243211555673697148e+03 1.200067003038193889e+03 1.989634567033944677e+03
2.249776046027196571e+03 1.200646643593246608e+03 1.995096635556640194e+03
2.256340536380695994e+03 1.201226284148301147e+03 2.000558704079332529e+03
2.262905026734195417e+03 1.201805924703353867e+03 2.006020772602024863e+03
2.269469517087694840e+03 1.202385565258406814e+03 2.011482841124720380e+03
2.276034007441194262e+03 1.202965205813459761e+03 2.016944909647412715e+03
2.282598497794696414e+03 1.203544846368512708e+03 2.022406978170105049e+03
2.289162988148199020e+03 1.204124486923565655e+03 2.027869046692800566e+03
