1.860000000000000000e+03 -1.152000366210937500e+03 2.433499755859375000e+03
1.848940673828125000e+03 -1.154298339843750000e+03 2.429155029296875000e+03
1.843411132812500000e+03 -1.155447387695312500e+03 2.426982666015625000e+03
1.837881469726562500e+03 -1.156596435546875000e+03 2.424810302734375000e+03
1.832351806640625000e+03 -1.157745483398437500e+03 2.422637939453125000e+03
1.826822143554687500e+03 -1.158894409179687500e+03 2.420465576171875000e+03
1.821292602539062500e+03 -1.160043457031250000e+03 2.418293212890625000e+03
1.815762939453125000e+03 -1.161192504882812500e+03 2.416120849609375000e+03
1.810233276367187500e+03 -1.162341552734375000e+03 2.413948486328125000e+03
1.804703613281250000e+03 -1.163490478515625000e+03 2.411776123046875000e+03
1.799174072265625000e+03 -1.164639526367187500e+03 2.409603759765625000e+03
1.793644409179687500e+03 -1.165788574218750000e+03 2.407431396484375000e+03
1.788114746093750000e+03 -1.166937622070312500e+03 2.405259033203125000e+03
1.782585083007812500e+03 -1.168086547851562500e+03 2.403086669921875000e+03
1.777055419921875000e+03 -1.169235595703125000e+03 2.400914306640625000e+03
1.771525878906250000e+03 -1.170384643554687500e+03 2.398741943359375000e+03
1.765996215820312500e+03 -1.171533569335937500e+03 2.396569580078125000e+03
1.760466552734375000e+03 -1.172682617187500000e+03 2.394397216796875000e+03
1.754936889648437500e+03 -1.173831665039062500e+03 2.392225097656250000e+03
1.749407348632812500e+03 -1.174980712890625000e+03 2.390052734375000000e+03
1.743877685546875000e+03 -1.176129638671875000e+03 2.387880371093750000e+03
1.738348022460937500e+03 -1.177278686523437500e+03 2.385708007812500000e+03
1.732818359375000000e+03 -1.178427734375000000e+03 2.383535644531250000e+03
1.727288818359375000e+03 -1.179576782226562500e+03 2.381363281250000000e+03
1.721759155273437500e+03 -1.180725708007812500e+03 2.379190917968750000e+03
1.716319091796875000e+03 -1.181840332031250000e+03 2.376922607421875000e+03
1.711476074218750000e+03 -1.182724975585937500e+03 2.374014892578125000e+03
1.707229980468750000e+03 -1.183379882812500000e+03 2.370468017578125000e+03
1.703580932617187500e+03 -1.183805053710937500e+03 2.366281738281250000e+03
1.700528808593750000e+03 -1.184000366210937500e+03 2.361456054687500000e+03
1.697984130859375000e+03 -1.184000366210937500e+03 2.356087158203125000e+03
1.695439453125000000e+03 -1.184000366210937500e+03 2.350718261718750000e+03
1.692894775390625000e+03 -1.184000366210937500e+03 2.345349365234375000e+03
1.690350097656250000e+03 -1.184000366210937500e+03 2.339980224609375000e+03
1.687805419921875000e+03 -1.184000366210937500e+03 2.334611328125000000e+03
1.685260864257812500e+03 -1.184000366210937500e+03 2.329242431640625000e+03
1.682716186523437500e+03 -1.184000366210937500e+03 2.323873291015625000e+03
1.680171508789062500e+03 -1.184000366210937500e+03 2.318504394531250000e+03
1.677626831054687500e+03 -1.184000366210937500e+03 2.313135498046875000e+03
1.675082153320312500e+03 -1.184000366210937500e+03 2.307766357421875000e+03
1.672537475585937500e+03 -1.184000366210937500e+03 2.302397460937500000e+03
1.669992797851562500e+03 -1.184000366210937500e+03 2.297028564453125000e+03
1.667448120117187500e+03 -1.184000366210937500e+03 2.291659667968750000e+03
1.664903442382812500e+03 -1.184000366210937500e+03 2.286290527343750000e+03
1.662358764648437500e+03 -1.184000366210937500e+03 2.280921630859375000e+03
1.659814086914062500e+03 -1.184000366210937500e+03 2.275552734375000000e+03
1.657269409179687500e+03 -1.184000366210937500e+03 2.270183593750000000e+03
1.654724853515625000e+03 -1.184000366210937500e+03 2.264814697265625000e+03
1.652180175781250000e+03 -1.184000366210937500e+03 2.259445800781250000e+03
1.649635498046875000e+03 -1.184000366210937500e+03 2.254076904296875000e+03
1.647090820312500000e+03 -1.184000366210937500e+03 2.248707763671875000e+03
1.644546142578125000e+03 -1.184000366210937500e+03 2.243338867187500000e+03
1.642001464843750000e+03 -1.184000366210937500e+03 2.237969970703125000e+03
1.639456787109375000e+03 -1.184000366210937500e+03 2.232600830078125000e+03
1.636912109375000000e+03 -1.184000366210937500e+03 2.227231933593750000e+03
1.634367431640625000e+03 -1.184000366210937500e+03 2.221863037109375000e+03
1.631822753906250000e+03 -1.184000366210937500e+03 2.216493896484375000e+03
1.629278076171875000e+03 -1.184000366210937500e+03 2.211125000000000000e+03
1.626733520507812500e+03 -1.184000366210937500e+03 2.205756103515625000e+03
1.624188842773437500e+03 -1.184000366210937500e+03 2.200387207031250000e+03
1.621644165039062500e+03 -1.184000366210937500e+03 2.195018066406250000e+03
1.619199584960937500e+03 -1.184000366210937500e+03 2.189614990234375000e+03
1.617012573242187500e+03 -1.184000366210937500e+03 2.184124511718750000e+03
1.615082885742187500e+03 -1.184000366210937500e+03 2.178546386718750000e+03
1.613410644531250000e+03 -1.184000366210937500e+03 2.172880371093750000e+03
1.611995971679687500e+03 -1.184000366210937500e+03 2.167127197265625000e+03
1.610738525390625000e+03 -1.184000366210937500e+03 2.161320312500000000e+03
1.609481079101562500e+03 -1.184000366210937500e+03 2.155513427734375000e+03
1.608223632812500000e+03 -1.184000366210937500e+03 2.149706542968750000e+03
1.606966186523437500e+03 -1.184000366210937500e+03 2.143899658203125000e+03
1.605708740234375000e+03 -1.184000366210937500e+03 2.138092773437500000e+03
1.604451171875000000e+03 -1.184000366210937500e+03 2.132285644531250000e+03
1.603193725585937500e+03 -1.184000366210937500e+03 2.126478759765625000e+03
1.601936279296875000e+03 -1.184000366210937500e+03 2.120671875000000000e+03
1.600678833007812500e+03 -1.184000366210937500e+03 2.114864990234375000e+03
1.599421386718750000e+03 -1.184000366210937500e+03 2.109058105468750000e+03
1.598163940429687500e+03 -1.184000366210937500e+03 2.103251220703125000e+03
1.596906494140625000e+03 -1.184000366210937500e+03 2.097444335937500000e+03
1.595649047851562500e+03 -1.184000366210937500e+03 2.091637451171875000e+03
1.594391601562500000e+03 -1.184000366210937500e+03 2.085830566406250000e+03
1.593134155273437500e+03 -1.184000366210937500e+03 2.080023681640625000e+03
1.591876708984375000e+03 -1.184000366210937500e+03 2.074216796875000000e+03
1.590619262695312500e+03 -1.184000366210937500e+03 2.068409912109375000e+03
