1.686730441204621684e+03 2.051024780452140931e+03 1.729338663660292355e+02 2.379853583351340149e+03 1.251276936122349298e+03 1.741863194056919610e+03 8.888617608206612886e+02
2.321245538585892518e+03 2.640058474094932535e+03 1.942775360527986095e+02 3.003553068188035923e+03 1.248846530052923299e+03 1.751692491100680400e+03 8.826884293094758505e+02
3.198300434241758012e+03 3.535281279410242860e+03 2.210505446050263743e+02 3.888421308722524373e+03 1.244830179505428987e+03 1.757368253028998879e+03 8.780597182451668914e+02
3.812516392749587794e+03 4.324327915914735058e+03 2.455577334850505906e+02 4.798410163505280252e+03 1.242419096447172706e+03 1.761890070839533792e+03 8.748506295340401948e+02
4.442782775751895315e+03 5.165209840550317494e+03 2.690353450173008696e+02 5.759818732854488189e+03 1.240177253491950751e+03 1.765844425085819239e+03 8.715935234301017545e+02
5.062822017026873255e+03 5.866086852307205845e+03 2.840739646929228570e+02 6.421744184764457714e+03 1.236688633728027298e+03 1.770031567382812455e+03 8.688816139221191861e+02
5.513737982184882640e+03 6.457277572880755542e+03 2.982158255334951491e+02 7.077037700686913013e+03 1.234605798894708869e+03 1.772977009166370635e+03 8.656031993519176240e+02
5.827811225144287164e+03 7.141708260054825587e+03 3.211945314647530267e+02 8.209683623764682125e+03 1.232590048006265533e+03 1.771161647683323054e+03 8.625275788259978071e+02
5.925480217040943899e+03 7.486295755005322462e+03 3.309011874408627705e+02 8.713382663141896046e+03 1.229692387292144531e+03 1.771995064551677160e+03 8.597161042099698989e+02
5.834052843492579086e+03 7.399307195623677217e+03 3.310595508548768748e+02 8.721724798327693861e+03 1.230526954933449133e+03 1.771130329273365078e+03 8.553223792182075158e+02
5.729449460136702328e+03 7.791278730321810144e+03 3.507700987013247413e+02 9.791185213202592422e+03 1.232092081342424763e+03 1.769914230346679688e+03 8.506197335379464448e+02
6.065015560528176138e+03 8.703379452523264263e+03 3.758173482364560414e+02 1.123941697804877185e+04 1.231945505689538095e+03 1.769000976562500000e+03 8.466660357931385761e+02
6.618981162834686074e+03 9.024387320911040661e+03 3.725288709145863209e+02 1.104358322094366667e+04 1.233704209215059109e+03 1.767480334184301228e+03 8.418920552411417475e+02
7.082421771512209489e+03 9.307568593027966926e+03 3.759175885862826476e+02 1.124541347261004921e+04 1.233907478045700145e+03 1.767018821773672471e+03 8.377601483567316336e+02
7.338207972235333727e+03 9.090106484929783619e+03 3.617785458347285612e+02 1.041539520382554474e+04 1.233326026147650282e+03 1.767365569358648145e+03 8.339388441928597331e+02
7.846648371994926492e+03 9.938196770024023863e+03 3.823235399855886953e+02 1.163194160930499493e+04 1.232174473482019721e+03 1.767787395701688865e+03 8.303683898028205022e+02
8.531329674879632876e+03 1.102303354258705622e+04 4.073071550839692918e+02 1.320183238850438102e+04 1.229031918653801313e+03 1.768414377696478596e+03 8.276761588480935643e+02
9.357587561916017876e+03 1.235134022254123192e+04 4.368885623333013086e+02 1.518908058302500649e+04 1.228617010116577148e+03 1.765985845565795898e+03 8.239164705276489258e+02
1.022035575149584110e+04 1.362001902498742311e+04 4.647824638981454655e+02 1.719054334593544991e+04 1.228525786584164962e+03 1.764999136275604087e+03 8.199416980903689591e+02
1.111019137649581535e+04 1.466773803935337855e+04 4.808168105595466955e+02 1.839710226694156881e+04 1.231421430034022251e+03 1.760332102129536224e+03 8.148142276886970876e+02
1.253124506869117249e+04 1.654599072692662230e+04 5.189187173033209319e+02 2.142835377304808571e+04 1.229915406177662135e+03 1.747048442021122582e+03 8.120725359881365648e+02
1.367549539057016773e+04 1.873519972974468692e+04 5.598778883838029969e+02 2.494461284970556153e+04 1.229719033684528995e+03 1.739197074782680374e+03 8.084807416889029810e+02
1.474179758673079414e+04 1.967217307569431432e+04 5.723909928876636286e+02 2.607208228957944812e+04 1.231978561010116209e+03 1.728980861566005615e+03 8.039088232578375255e+02
1.525323677807696913e+04 2.028678225470073085e+04 5.746880962970525388e+02 2.628176568723398668e+04 1.234923767434675028e+03 1.724982539807335797e+03 7.987263904291357903e+02
1.504319753766327813e+04 2.052769224736687102e+04 5.834214369076429421e+02 2.708662536615283898e+04 1.234995455072729555e+03 1.721818507073333876e+03 7.947855892286775088e+02
1.463577321028803817e+04 1.867011517687490777e+04 5.408214726628374365e+02 2.327544477790461679e+04 1.232012448413223865e+03 1.717762674622616487e+03 7.922514727748720134e+02
1.406936679694908162e+04 1.668946274681730210e+04 4.957720593519771910e+02 1.955934154554095585e+04 1.231774330139160156e+03 1.711783691406250000e+03 7.885865471579811583e+02
1.325141875969044850e+04 1.590414335880909675e+04 4.864692231684294370e+02 1.883219207458998062e+04 1.229690612792968750e+03 1.706633074749957132e+03 7.857046039287860140e+02
1.217336779844926423e+04 1.444123063727053704e+04 4.605958858731378314e+02 1.688224679931415812e+04 1.227165051987591823e+03 1.706426520134421025e+03 7.827779968261718295e+02
1.113125393130057091e+04 1.317910795759251414e+04 4.399008183746324789e+02 1.539925376588454856e+04 1.226132454329622078e+03 1.705853063160787769e+03 7.792028976714539112e+02
1.017021508938258194e+04 1.212463784892043441e+04 4.233197606458856512e+02 1.426025264196206808e+04 1.226236088450362104e+03 1.705345344357374188e+03 7.751178443722608336e+02
9.414841552826883344e+03 1.105198228587033736e+04 4.001696217608428015e+02 1.274319619359580429e+04 1.225528961368865112e+03 1.705977009591880687e+03 7.713388042800996800e+02
8.806255555674077186e+03 1.050798238023476551e+04 3.940975082881003573e+02 1.235940358637986901e+04 1.224158961325698783e+03 1.706880769907317472e+03 7.678419705029600664e+02
8.201262650868171477e+03 9.655864523868898686e+03 3.743057628813320434e+02 1.114918606380134042e+04 1.223395898437499909e+03 1.709641310221354161e+03 7.639837072753906568e+02
7.595579408277328184e+03 8.914219697468903178e+03 3.609190782484940883e+02 1.036596683651012972e+04 1.221589522001759178e+03 1.711188173407750355e+03 7.606503764777783090e+02
6.957353802404457383e+03 8.401894204435557185e+03 3.541747983513589588e+02 9.982181143367672121e+03 1.223135019288840795e+03 1.712067660717254057e+03 7.558539381094858527e+02
6.408753120851601125e+03 7.530448707180449674e+03 3.291401317082811033e+02 8.620884233444130587e+03 1.222723285590277783e+03 1.713573072193287089e+03 7.519001975730612912e+02
5.999081885072768273e+03 6.849453543679371251e+03 3.110571186147082017e+02 7.699640095790598934e+03 1.219869991500289416e+03 1.715144004087094800e+03 7.490328391746238594e+02
5.795774637492643706e+03 6.845849657212831517e+03 3.164725617348799460e+02 7.970072298885865166e+03 1.216432584874770328e+03 1.714805029476390246e+03 7.465194527121151395e+02
5.634827897608035528e+03 6.897590232645632568e+03 3.227520036134214934e+02 8.289494161301256099e+03 1.213522451547476066e+03 1.715204547161822575e+03 7.437346332256610140e+02
5.465484388595475139e+03 6.702187533086716030e+03 3.201902574279141618e+02 8.158425698077510788e+03 1.210976181571365260e+03 1.716696257895611780e+03 7.407341620262633342e+02
5.235694302152057389e+03 6.101796826720445097e+03 2.980153562810237986e+02 7.067526122285597012e+03 1.202346950843686045e+03 1.717474063060322806e+03 7.404827645723936485e+02
4.923125290306577881e+03 5.638767117803794463e+03 2.815008019941342923e+02 6.305933825697676184e+03 1.196651254754317506e+03 1.717465768914473756e+03 7.389609926457990241e+02
4.479498129885455455e+03 5.373063701467975989e+03 2.831760734088337017e+02 6.381213081493571735e+03 1.191623196847098143e+03 1.716181126767113028e+03 7.372036417643229242e+02
3.785794832283807409e+03 4.769524293396310895e+03 2.730179723471064790e+02 5.931610288443378522e+03 1.188477763055597734e+03 1.713999425202897555e+03 7.346500173031705572e+02
2.770451154208346907e+03 3.427915943834001155e+03 2.282105001135990960e+02 4.144397293406967947e+03 1.188496333775895437e+03 1.712835846975948016e+03 7.306350310250614939e+02
1.770534110887557972e+03 2.115721542604578190e+03 1.731386917378453347e+02 2.385494387889443715e+03 1.188057185363769577e+03 1.713517718505859420e+03 7.267339843749999773e+02
7.004534703886963598e+02 8.470466876707573647e+02 1.112130513230430893e+02 9.842414460105867420e+02 1.185675285788143356e+03 1.714849462172564245e+03 7.236679938821231417e+02
3.678596125396983751e+01 5.125099013609939647e+01 3.054987330624963704e+01 7.426923713052512710e+01 1.182733675130208439e+03 1.716738525390625000e+03 7.208242472330729242e+02
