1.405003120632612990e+03 1.995662898209307741e+03 1.739947858728310450e+02 2.409143136072958896e+03 2.753623294830322266e+02 2.224623512268066406e+03 1.500203327178955078e+03
1.508802727471389517e+03 2.180972020257859640e+03 1.850841167915383210e+02 2.726016233307686889e+03 2.718555687352230734e+02 2.218572869551809163e+03 1.501532419305098756e+03
1.594643188203076306e+03 2.178352577545506392e+03 1.832829780715966592e+02 2.673218153569987862e+03 2.683961195834847331e+02 2.212953193132267643e+03 1.501704569971838737e+03
1.673171416288163300e+03 2.258793960373688606e+03 1.855588340564421230e+02 2.740017937799942956e+03 2.632263868615982574e+02 2.209020725980717998e+03 1.501232390708111780e+03
1.792446453120731121e+03 2.370424653491721074e+03 1.914170620299060772e+02 2.915757680606128361e+03 2.591093637566817165e+02 2.204423348410087783e+03 1.502364373458059163e+03
1.895626049303400578e+03 2.489633796414693734e+03 1.965348870072814975e+02 3.073756376946921137e+03 2.571975863226529100e+02 2.198576188712284420e+03 1.501700833024649683e+03
2.026869712707488134e+03 2.609769400107066303e+03 1.991592218233909080e+02 3.156392315214342489e+03 2.529572584364149179e+02 2.194478007967509711e+03 1.499199840727306537e+03
2.198120676028283924e+03 3.595284584491808801e+03 2.645813968026814678e+02 5.570686850033496739e+03 2.517231691632952106e+02 2.188103498186384058e+03 1.497563417271205253e+03
2.590240710953589314e+03 4.493069663323615714e+03 3.091149696326797880e+02 7.603791690007009493e+03 2.523759294992469790e+02 2.180270922557417180e+03 1.494136901120105449e+03
2.931935551308764389e+03 4.931558722945059344e+03 3.090319779105416274e+02 7.599709279796025839e+03 2.489550845497532805e+02 2.175587659333881675e+03 1.494719006990131675e+03
3.216376448734270070e+03 5.185080019595669910e+03 3.064233500195962847e+02 7.471948131940421263e+03 2.481730080830682255e+02 2.168878113422197202e+03 1.493793058100435019e+03
3.556391987694799354e+03 5.415320898258988564e+03 2.992015684200734427e+02 7.123900869415593661e+03 2.443853257220724231e+02 2.164477854853091230e+03 1.494702807882557636e+03
3.902670383314376068e+03 6.014919126000662800e+03 3.175285518833552487e+02 8.023349330946199188e+03 2.433467552460819832e+02 2.158044865987386856e+03 1.500336183111351602e+03
4.253964892068314839e+03 7.104744481257952430e+03 3.492252618004810643e+02 9.705131833391646069e+03 2.436356767926897362e+02 2.150522316062843402e+03 1.499555869301596886e+03
