6.358183800797087315e+02 3.494504470058743209e+03 4.187437612804757805e+02 1.395361819195095813e+04 1.354763987415241672e+03 3.037969740381780866e+03 1.453160160856426955e+03
7.785227908517161950e+02 4.323603750570070588e+03 4.725528187490714913e+02 1.777014011130057770e+04 1.357218127020474185e+03 3.046895878232758605e+03 1.455429521231815670e+03
1.013285071339109663e+03 2.450945797891710754e+03 2.153894190863247218e+02 3.691805954006573302e+03 1.362432998046874900e+03 3.053742158203125200e+03 1.453244221191406268e+03
1.071761721544382681e+03 3.462819494645831583e+03 3.289127999718724595e+02 8.608979736895484166e+03 1.366570611917747556e+03 3.060099102668042633e+03 1.452699391491008328e+03
9.326931738453206435e+02 3.178914088376981454e+03 2.945464675660245462e+02 6.903952160736697806e+03 1.370964411149945136e+03 3.066344443873355431e+03 1.451963807223135973e+03
1.097956545847204097e+03 3.323156423081157754e+03 2.752415216357648546e+02 6.028621752234903397e+03 1.374917250811043459e+03 3.072688608977754029e+03 1.450123673778469310e+03
1.189636366206300181e+03 3.556430690223021884e+03 2.866247669307368255e+02 6.537588261500488443e+03 1.377943017177894490e+03 3.079449991194928316e+03 1.449177694351946684e+03
1.197327033243133428e+03 3.862144109042577384e+03 3.177600685613276710e+02 8.035053578375521283e+03 1.378916897681451701e+03 3.087077577652469699e+03 1.449332304923765150e+03
1.121240235161001692e+03 4.729870514380928398e+03 3.803248367084216852e+02 1.151064104794142622e+04 1.381419392305261908e+03 3.093966549144071905e+03 1.447234581442440231e+03
1.017711712814679117e+03 4.918280219138165194e+03 3.864054934135032795e+02 1.188164903950248663e+04 1.385437527901785643e+03 3.100340373883928351e+03 1.446241249302455344e+03
1.212486313294264619e+03 4.146222311569313206e+03 3.445572985962616599e+02 9.447416096442066191e+03 1.389475074657495497e+03 3.106568649513134005e+03 1.443121461730072497e+03
1.161646993508091555e+03 3.736213865590492333e+03 3.174195192163419961e+02 8.017840176096999130e+03 1.394608079597131564e+03 3.112369446711753881e+03 1.439937554658348972e+03
1.049039254454714865e+03 4.030894463593687306e+03 3.506543916753731764e+02 9.784726726165901709e+03 1.394619271540987256e+03 3.120314952021059980e+03 1.439259707243546245e+03
1.146106892752602107e+03 4.939430253899284253e+03 3.833661227980376793e+02 1.169546789756963517e+04 1.397996502420176739e+03 3.126935320425724512e+03 1.438237644361413004e+03
1.131873124747424754e+03 5.397714544618223954e+03 3.917787032427902432e+02 1.221439005938705850e+04 1.401332775065104215e+03 3.133604469401041570e+03 1.437722571614583330e+03
1.496669271980288840e+03 7.035594472261587725e+03 5.633705459418102919e+02 2.525680498966874075e+04 1.395026662924854918e+03 3.144193618617106949e+03 1.440090675589964576e+03
1.840939653170501742e+03 1.036716656725734538e+04 7.438373305444694097e+02 4.402973549731945968e+04 1.394130370003836560e+03 3.152655543736048912e+03 1.441940559387207031e+03
2.351941703289776797e+03 7.554502514318626709e+03 4.541969442875367236e+02 1.641642368596143933e+04 1.384205674569818029e+03 3.165085813884493746e+03 1.451085790706586295e+03
2.978689998925976852e+03 9.381478187161113965e+03 5.718486578983284971e+02 2.602269959843896140e+04 1.387377464988014935e+03 3.171837421764027113e+03 1.450864482532848115e+03
3.841948550300546231e+03 1.419834286269290169e+04 8.523357568261715187e+02 5.781114250556340994e+04 1.390393657543041172e+03 3.178495438187210766e+03 1.448271891276041742e+03
4.812491656766981578e+03 2.553064242698799717e+04 1.490901167852875005e+03 1.768837129286289564e+05 1.393452511577486348e+03 3.184715316676493785e+03 1.439178599615516987e+03
5.388708994954801710e+03 3.114909222840588336e+04 1.758992007600046691e+03 2.462169052427414572e+05 1.392201924284996267e+03 3.193193653485928280e+03 1.439171685112847172e+03
6.323821783840438911e+03 3.242857523388799018e+04 1.456974817740043818e+03 1.689251164614713052e+05 1.392183430471238125e+03 3.200893211024581888e+03 1.434522590782991529e+03
7.656791633980920778e+03 3.573473297421929601e+04 1.615435374244591230e+03 2.076678723273387877e+05 1.391140968831380178e+03 3.209214740668402555e+03 1.433343971082899316e+03
9.244211656748078894e+03 3.463763358064724889e+04 1.349558189026626451e+03 1.449350302853299945e+05 1.395017418387276848e+03 3.216004404296874782e+03 1.437913937639508958e+03
1.029897895522622093e+04 2.716085688339118133e+04 9.479866966566738711e+02 7.151458480869109917e+04 1.398105098771460234e+03 3.223042173032407391e+03 1.441596859778886937e+03
1.137363922487288073e+04 3.069226510594492720e+04 9.988141132204207224e+02 7.938884371501326677e+04 1.403004230034060583e+03 3.228986490389195751e+03 1.439241541420541125e+03
